PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,xRV Of Event (Count Ind),xRV of Event (Count Dep),RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,GameUID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,PlayID,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4,In Zone,Swing,Hit,In Shadow Zone,In Heart
75,2/7/25,39:46.0,1.0,2.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Left,CEN_ARK,Undefined,4.0,Top,0.0,0.0,1.0,Dropball,,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,0.055,0.025701174,65.48043,4.390941,0.792983,1339.53712,7.913123,6:15,2.08117,0.91538,5.04144,-41.55223,-10.98438,-1.64626,1.42471,1.28397,60.38823,-6.659259,0.363131,0.397927,,,,,,,,,,,,2.01606,-12.55131,-0.73919,50.0,0.86798,-1.54202,-98.13287,12.56871,1.91187,19.50963,-44.07665,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,93d73930-e5bd-11ef-a81c-f96fdfcd56f7,94.72191,5.0922,,,,,,,,,2/8/25,39:46.0,2025-02-07T19:39:46.0071244-06:00,2025-02-08T01:39:46.0071244Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.95758,-95.7088,9.75482,2.08942,7.09218,-22.03832,-0.91603,-1.30447,0.95593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,a73845a8-aca7-42a5-aada-9ad6fb6edfb7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
76,2/7/25,40:01.8,1.0,3.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Left,CEN_ARK,Undefined,4.0,Top,0.0,1.0,1.0,Dropball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0.0,0.0,-0.03,-0.061186665,65.46626,4.812559,-1.229729,1335.85755,3.062084,6:00,2.13016,0.68562,5.17194,-41.38463,-10.88957,-0.63004,1.74775,-0.1485,60.1285,-6.23875,-1.394679,0.397453,,,,,,,,,,,,0.21748,-13.06394,-0.94285,50.0,0.79997,2.03318,-98.15302,13.43139,0.20532,20.189,-44.50852,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,9d3cc580-e5bd-11ef-a81c-f96fdfcd56f7,94.83489,5.33776,,,,,,,,,2/8/25,40:01.8,2025-02-07T19:40:01.7994060-06:00,2025-02-08T01:40:01.7994060Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.82715,-95.61642,10.0945,2.13622,7.83923,-22.25426,-0.68577,2.05898,0.10266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,53d520ae-9df3-4801-98d0-ea5ebf248e97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0
77,2/7/25,40:41.8,1.0,4.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Left,CEN_ARK,Undefined,4.0,Top,0.0,1.0,2.0,Riseball,,InPlay,Undefined,Popup,Out,1.0,0.0,-0.375,-0.182517813,58.00246,6.108605,-1.187247,2151.344053,172.492077,11:45,2.11746,0.64957,5.32545,-24.41808,14.54406,-1.76599,3.96383,-0.24902,52.64355,-0.620787,-1.650669,0.449255,46.67541,84.881365,114.779499,3149.665172,,,,,4.07992,,,1.44799,13.85737,-0.89316,50.0,0.58427,1.61207,-86.79827,12.22914,1.06081,16.63371,-22.02195,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,b5188f40-e5bd-11ef-a81c-f96fdfcd56f7,83.89987,5.35891,,,,18.29078,,4.51682,4.2278,0.19173,2/8/25,40:41.8,2025-02-07T19:40:41.7784140-06:00,2025-02-08T01:40:41.7784140Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.66969,-84.40226,8.31685,2.11735,9.05698,-11.01097,-0.64994,1.76487,0.5304,351.888404,4.5171,-2.57694,-1.60003,,,,,,,4.22793,68.17631,-17.10242,,,,,,,0.19219,5.51707,-2.76321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,f71e5593-5257-42ad-9666-f61afaaf45b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
78,2/7/25,41:14.3,2.0,1.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Left,CEN_ARK,Undefined,4.0,Top,2.0,0.0,0.0,Dropball,,StrikeSwinging,Undefined,Undefined,Undefined,0.0,0.0,-0.12,-0.042567554,65.164,5.400409,-1.763214,1342.328553,8.600818,6:15,2.05605,0.58927,5.00633,-42.40364,-11.17379,-1.83248,1.98188,-0.68941,59.57961,-5.874494,-2.240174,0.402213,,,,,,,,,,,,1.22795,-13.00024,-0.94916,50.0,0.63862,2.80917,-97.59153,14.20909,1.14221,20.43454,-44.26642,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,c87cb390-e5bd-11ef-a81c-f96fdfcd56f7,93.71259,5.5844,,,,,,,,,2/8/25,41:14.3,2025-02-07T19:41:14.2920000-06:00,2025-02-08T01:41:14.2920000Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.9919,-95.04392,10.21727,2.06607,8.69031,-22.13321,-0.59006,2.95157,0.57111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,1f5ed470-91c9-43d5-a588-5d0ab1e3a810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0
79,2/7/25,41:30.4,2.0,2.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Left,CEN_ARK,Undefined,4.0,Top,1.0,0.0,1.0,Dropball,,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,-0.06,-0.054340375,65.03748,4.487887,-1.907523,1385.814935,4.34201,6:15,2.09627,0.70913,4.82973,-43.92361,-12.298,-1.00701,1.32234,-0.59887,59.57324,-7.132205,-2.168723,0.404754,,,,,,,,,,,,0.29846,-13.86398,-1.09782,50.0,0.88487,3.14285,-97.54466,12.70096,0.27672,20.73472,-45.0274,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,d213d730-e5bd-11ef-a81c-f96fdfcd56f7,93.12441,5.46424,,,,,,,,,2/8/25,41:30.4,2025-02-07T19:41:30.3967052-06:00,2025-02-08T01:41:30.3967052Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,38.169,-94.9965,10.36736,2.10572,7.16741,-22.5137,-0.70949,3.17686,0.13836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,9ef16992-b42a-4ed5-9861-359f4baa623e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0
80,2/7/25,41:47.5,2.0,3.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Left,CEN_ARK,Undefined,4.0,Top,1.0,0.0,2.0,Dropball,,StrikeSwinging,Strikeout,Undefined,Undefined,0.0,0.0,-0.3802,-0.170912246,65.72244,4.300177,-1.896799,1347.96234,7.579951,6:15,2.1243,0.69993,5.0105,-42.5649,-11.96414,-1.71366,1.3288,-0.65408,60.30901,-7.012634,-2.343491,0.398142,,,,,,,,,,,,1.06043,-13.53257,-1.08825,50.0,0.93489,3.0784,-98.60459,12.49023,1.00647,20.93013,-45.0179,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,dc3c3e50-e5bd-11ef-a81c-f96fdfcd56f7,94.67093,5.41344,,,,,,,,,2/8/25,41:47.5,2025-02-07T19:41:47.4630000-06:00,2025-02-08T01:41:47.4630000Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.9882,-96.02108,10.46507,2.13367,6.93345,-22.50895,-0.7006,3.20263,0.50323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.27728,,,0.840381,,,,-0.66285,5.74925,2.23656,41.60817,4.39626,40.75335,-0.60908,55.36009,-6.0617,5.78275,10.10641,-13.96418,2.23676,46.76378,-1.10827,High,High,High,,,High,High,Medium,c6d9c238-e2f9-4474-9c25-0d25ff14ebec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0
81,2/7/25,42:13.3,2.0,4.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Left,CEN_ARK,Undefined,4.0,Top,1.0,0.0,2.0,Dropball,,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,0.055,0.021587286,66.3247,5.770975,-1.937254,1337.217423,3.708173,6:00,2.09897,0.65123,5.21911,-41.16998,-11.30512,-0.79197,2.34539,-0.64477,60.48123,-5.236684,-2.144474,0.393325,,,,,,,,,,,,0.07728,-13.40957,-1.06016,50.0,0.57858,3.27192,-99.32855,15.08436,0.07433,21.41018,-45.07316,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,eba232f0-e5bd-11ef-a81c-f96fdfcd56f7,95.83021,5.84347,,,,,,,,,2/8/25,42:13.3,2025-02-07T19:42:13.2649292-06:00,2025-02-08T01:42:13.2649292Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.77885,-96.6584,10.70509,2.10928,9.46311,-22.53658,-0.65153,3.28118,0.03717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,9914ddda-0092-4a1c-81b2-7ccc78fa7ca2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0
82,2/7/25,42:32.0,2.0,5.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Left,CEN_ARK,Undefined,4.0,Top,1.0,1.0,2.0,Dropball,,InPlay,Undefined,GroundBall,Single,0.0,0.0,0.5888,0.539870267,65.14906,6.335071,-0.942981,1290.027169,359.153781,6:00,2.08611,0.8873,5.06129,-41.86034,-10.72052,0.17193,2.65302,0.30048,59.53041,-4.804536,-0.898179,0.401633,66.32614,-55.77523,-1.951318,,,,,2.14668,2.14668,-9.208989,0.031725,-0.53126,-13.0656,-1.0868,50.0,0.45566,1.6219,-97.38635,15.84098,-0.49407,19.79416,-44.32524,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,f6c91e50-e5bd-11ef-a81c-f96fdfcd56f7,93.848,5.61865,,,,2.56253,,0.37692,2.56253,-0.28419,2/8/25,42:32.0,2025-02-07T19:42:31.9920000-06:00,2025-02-08T01:42:31.9920000Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.93729,-94.90289,9.89708,2.09427,10.27975,-22.16262,-0.8872,1.55991,-0.24703,,0.37574,54.91243,,,,,,,,2.56426,-80.77294,,,,,,,,-0.28415,-1.87087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,86ab1ad2-2883-4698-840b-b0b012992289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
83,2/7/25,43:18.8,3.0,1.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Left,CEN_ARK,Undefined,4.0,Top,1.0,0.0,0.0,Dropball,,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,0.055,0.034661478,65.16112,4.322377,-0.77922,1352.90298,2.319382,6:00,2.08651,0.72883,5.2223,-41.09797,-10.60674,-0.46331,1.41023,0.19568,60.23852,-6.657187,-0.900781,0.397428,,,,,,,,,,,,0.21949,-12.26591,-0.89219,50.0,0.86115,1.2748,-97.65765,12.5001,0.20668,18.95938,-43.72362,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,12ad29e0-e5be-11ef-a81c-f96fdfcd56f7,94.84087,4.9226,,,,,,,,,2/8/25,43:18.8,2025-02-07T19:43:18.7661132-06:00,2025-02-08T01:43:18.7661132Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.77686,-95.25508,9.47969,2.09412,6.95935,-21.86181,-0.72899,1.30099,0.10334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,ff0e4769-125f-45ca-9bea-8d106b63ca44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0
84,2/7/25,43:36.0,3.0,2.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Left,CEN_ARK,Undefined,4.0,Top,1.0,1.0,0.0,Riseball,,InPlay,Undefined,GroundBall,Single,0.0,0.0,0.5888,0.437409112,58.01556,5.444853,-0.397914,2194.751611,186.2745,12:15,2.08112,0.76036,5.28747,-23.37486,15.5128,1.58039,3.59295,0.63998,52.75458,-1.006067,0.016758,0.448825,,,,,,,,,,,,-1.85106,15.15485,-0.85572,50.0,0.7037,0.7663,-86.86058,11.1057,-1.36165,16.37281,-21.02615,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,1ceebe50-e5be-11ef-a81c-f96fdfcd56f7,83.9802,5.26098,,,,,,,,,2/8/25,43:36.0,2025-02-07T19:43:35.9744844-06:00,2025-02-08T01:43:35.9744844Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.70643,-84.51154,8.1864,2.08065,8.08903,-10.51307,-0.75979,0.57094,-0.68083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,43a4edb5-ef00-4b1e-90c1-11b1256b06e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0
85,2/7/25,44:47.5,4.0,1.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Right,CEN_ARK,Undefined,4.0,Top,1.0,0.0,0.0,Dropball,,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,-0.06,-0.038869499,67.20161,5.733794,-2.28748,1262.785105,1.414271,6:00,2.10155,0.56235,5.16681,-39.09447,-10.16445,-0.27087,2.50316,-0.9149,61.7753,-4.685648,-2.358212,0.38712,,,,,,,,,,,,-0.51783,-12.05225,-1.04682,50.0,0.60446,3.97913,-100.3869,14.9849,-0.51539,19.9841,-44.16966,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,478e74c0-e5be-11ef-a81c-f96fdfcd56f7,97.36629,5.42632,,,,,,,,,2/8/25,44:47.5,2025-02-07T19:44:47.5023180-06:00,2025-02-08T01:44:47.5023180Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.83157,-97.93457,9.99205,2.11074,9.56465,-22.08483,-0.5624,3.91588,-0.2577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,f5bc727c-08ac-4b3e-bb33-5c698952f05b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0
86,2/7/25,45:03.4,4.0,2.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Right,CEN_ARK,Undefined,4.0,Top,1.0,0.0,1.0,Dropball,,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,0.055,0.025701174,65.66285,5.17752,-2.152895,1337.547901,12.861741,6:30,2.07055,0.67865,5.08141,-41.88983,-11.19465,-2.77173,1.88958,-0.92454,59.94547,-5.986511,-2.875592,0.398755,,,,,,,,,,,,2.03843,-13.00371,-1.11806,50.0,0.69421,3.40152,-98.42223,13.90696,1.92173,21.27149,-44.43343,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,510c1cf0-e5be-11ef-a81c-f96fdfcd56f7,94.52526,5.71738,,,,,,,,,2/8/25,45:03.4,2025-02-07T19:45:03.4324300-06:00,2025-02-08T01:45:03.4324300Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.91653,-95.77509,10.63575,2.08081,8.37743,-22.21671,-0.67988,3.64067,0.96087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,df135ebd-b43b-42f0-a5d3-7828a01ed670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0
87,2/7/25,45:20.7,4.0,3.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Right,CEN_ARK,Undefined,4.0,Top,1.0,1.0,1.0,Changeup,,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,0.055,0.04675563,56.05217,6.083543,-1.682021,929.614772,7.313925,6:15,2.00801,0.51596,5.62175,-50.06924,-9.23823,-1.34098,1.66999,-0.65181,51.42177,-7.465666,-2.036856,0.459903,,,,,,,,,,,,0.79634,-11.38552,-0.87813,50.0,0.26698,2.33091,-83.97754,14.53917,0.54845,15.13529,-40.0155,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,5b641f90-e5be-11ef-a81c-f96fdfcd56f7,81.95733,4.6304,,,,,,,,,2/8/25,45:20.7,2025-02-07T19:45:20.6914380-06:00,2025-02-08T01:45:20.6914380Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.37698,-81.67081,7.56764,2.01812,8.44051,-20.00775,-0.51652,2.41449,0.27423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5fe945f5-ac56-48a4-be64-810e033ff860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0
88,2/7/25,45:38.1,4.0,4.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Right,CEN_ARK,Undefined,4.0,Top,1.0,2.0,1.0,Dropball,,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,-0.06,-0.067444373,67.19063,6.057579,-2.2295,1280.939532,4.006387,6:15,2.07991,0.64938,5.09065,-39.25644,-10.25414,-0.77284,2.68412,-0.83576,61.8972,-4.372523,-2.430816,0.387603,,,,,,,,,,,,0.05744,-12.18587,-1.11572,50.0,0.5224,3.81421,-100.22695,15.53652,0.05727,19.24938,-44.31929,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,65b71920-e5be-11ef-a81c-f96fdfcd56f7,97.24484,5.29342,,,,,,,,,2/8/25,45:38.1,2025-02-07T19:45:38.0724556-06:00,2025-02-08T01:45:38.0724556Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.90811,-97.87706,9.62469,2.0888,10.12619,-22.15965,-0.64967,3.8212,0.02864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,35367504-8bfe-46e9-ad08-bb87efbed43b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0
89,2/7/25,45:56.2,4.0,5.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Right,CEN_ARK,Undefined,4.0,Top,1.0,2.0,2.0,Dropball,,FoulBallNotFieldable,Undefined,Undefined,Undefined,0.0,0.0,-0.03,0.0,65.83865,4.469891,-1.656976,1344.269459,5.804978,6:15,2.08831,0.5939,5.15134,-39.66542,-9.56091,-1.05866,1.63206,-0.54822,60.63082,-6.116963,-1.933927,0.3949,,,,,,,,,,,,0.52449,-11.26201,-0.93894,50.0,0.85076,2.7318,-98.65495,12.65504,0.5021,19.87959,-42.9556,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,707c0e60-e5be-11ef-a81c-f96fdfcd56f7,95.44802,5.20784,,,,,,,,,2/8/25,45:56.2,2025-02-07T19:45:56.2090000-06:00,2025-02-08T01:45:56.2090000Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.84723,-96.17492,9.93979,2.09525,7.29621,-21.4778,-0.59423,2.79444,0.25105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,ddc473e7-5a80-4a77-818e-205ab90310d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0
90,2/7/25,46:20.7,4.0,6.0,,100000000000.0,Right,LSU_TIG,,100000000000.0,Right,CEN_ARK,Undefined,4.0,Top,1.0,2.0,2.0,Changeup,,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,0.055,0.090884359,56.79952,8.79048,-2.12978,1004.543967,12.7827,6:30,1.97954,0.51119,5.54097,-50.05282,-9.46595,-2.43524,3.38588,-1.03212,51.38255,-4.698584,-2.769685,0.458526,,,,,,,,,,,,1.73457,-12.51485,-0.96378,50.0,-0.338,2.91017,-84.57715,18.56304,1.20717,15.74242,-40.88369,LSU_TIG,CEN_ARK,LSUSoftball,D1,SEC,20250207-LSUSoftball-2,7f2ac0f0-e5be-11ef-a81c-f96fdfcd56f7,82.20346,5.41697,,,,,,,,,2/8/25,46:20.7,2025-02-07T19:46:20.7160000-06:00,2025-02-08T01:46:20.7160000Z,,v3,,,,,100000000000.0,Right,LSU_TIG,f4413faa-fbfa-4951-ad28-6cb2d8aa1683,37.45695,-82.20936,7.87121,1.99159,12.41379,-20.44185,-0.51241,3.09174,0.60358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,8a58eb36-06d3-4f82-82bb-f7a4f5426fb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
